sgan,reportdate
S02250-11NW19A-S02252-11NW19A,20030810
S02242-11NW19A-S02255-11NW19A,20060103
S02242-11NW19A-S02255-11NW19A,20050824
S02345-11NW19B-S02360-11NW19B,20090925
S02343-11NW19B-S02384-11NW19B,20120130
S02369-11NW19B-S02379-11NW19B,20130716
S02379-11NW19B-S02339-11NW19B,20090815
S02380-11NW19B-S02365-11NW19B,20130314
S02382-11NW19B-S02352-11NW19B,20121211
S02369-11NW19B-S02360-11NW19B,20090817
S02347-11NW19B-S02389-11NW19B,20121211
S01364-11NW14D-S01408-11NW14D,20140905
S01383-11NW14D-S01330-11NW14D,20100820
S01386-11NW14D-S01404-11NW14D,20080820
S01436-11NW14D-S01316-11NW14D,20150717
S01437-11NW14D-S01368-11NW14D,20141028
S01359-11NW14D-S01407-11NW14D,20121127
S01344-11NW14D-S01428-11NW14D,20131102
S01435-11NW14D-S01362-11NW14D,20130112
S01430-11NW14D-S01313-11NW14D,20120507
S01434-11NW14D-S01395-11NW14D,20131114
S01403-11NW14D-S01425-11NW14D,20090112
S00114-11NW14D-S01335-11NW14D,20110113
S01355-11NW14D-S01388-11NW14D,20131223
S02918-11SW06D-S01819-11SW06D,20131122
S00119-11NW20B-S01723-11NW20B,20070408
S00119-11NW20B-S01723-11NW20B,20040401
S00119-11NW20B-S01723-11NW20B,20011203
S00119-11NW20B-S01723-11NW20B,20100403
S00119-11NW20B-S01723-11NW20B,20100411
S00119-11NW20B-S01723-11NW20B,20130104
S00119-11NW20B-S01723-11NW20B,20091120
S01726-11NW20B-S01728-11NW20B,20120322
S01569-11NE06C-S01565-11NE06C,20040206
S01569-11NE06C-S01565-11NE06C,20070714
S01569-11NE06C-S01565-11NE06C,20090917
S01568-11NE06C-S01571-11NE06C,20140508
S01568-11NE06C-S01571-11NE06C,20130606
S00937-11NW10A-S00930-11NW10A,20130907
S00456-11NE21A-S00457-11NE21A,20120414
S01769-11NE17D-S01693-11NE18C,20090415
S00691-11SW08A-S05303-11SW08A,20040202
S00642-11NW19B-S02404-11NW19B,20021029
S00642-11NW19B-S02404-11NW19B,20060215
S00642-11NW19B-S02404-11NW19B,20000402
S00642-11NW19B-S02404-11NW19B,20071023
S02390-11NW19B-S02403-11NW19B,20101224
S04959-11SW14B-S00439-11SW14B,20111216
S04962-11SW14B-S00996-11SW14B,20050806
S00177-11NE21A-S00371-11NE21C,20110728
S00371-11NE21C-S00105-11NE21C,20120120
S00142-11NE07C-S00124-11NE07C,20090817
S00885-11NE07C-S01192-11NE07C,20090818
S01196-11NE07C-S01197-11NE07C,20141204
S00630-11NE07C-S01198-11NE07C,20121119
S00630-11NE07C-S01198-11NE07C,20130916
S01198-11NE07C-S00555-11NE07C,20100505
S01198-11NE07C-S00555-11NE07C,20141004
S01034-11NW14B-S01035-11NW14B,20001122
S01034-11NW14B-S01035-11NW14B,20091110
S01034-11NW14B-S01035-11NW14B,20100720
S01448-11NW14D-S01464-11NW14D,20090511
S00145-11NE21A-S00458-11NE21A,20080129
S00145-11NE21A-S00458-11NE21A,20090604
S00190-11NE18C-S01053-11NE18D,20020406
S01053-11NE18D-S00127-11NE18D,20110719
S00478-11NE24A-S00480-11NE24A,20101111
S04288-11NW14A-S00645-11NW14A,20031104
S04288-11NW14A-S00645-11NW14A,20020424
S04288-11NW14A-S00645-11NW14A,20130305
S04288-11NW14A-S00645-11NW14A,20140307
S04698-11NW14A-S04288-11NW14A,20141220
S04698-11NW14A-S04288-11NW14A,20140626
S00172-15NW03B-S01017-15NW03B,20080816
S01017-15NW03B-S00966-15NW03B,20100603
S00031-11NW20A-S00982-11NW20A,20021113
S00031-11NW20A-S00982-11NW20A,20021113
S00031-11NW20A-S00982-11NW20A,20001222
S00031-11NW20A-S00982-11NW20A,20020621
S00031-11NW20A-S00982-11NW20A,20100524
S00984-11NW20A-S00983-11NW20A,20120919
S00984-11NW20A-S00983-11NW20A,20091031
S00984-11NW20A-S00983-11NW20A,20110919
S01259-11NW15B-S01261-11NW15B,20140102
S00585-11NW25C-S00590-11NW25C,20080318
S05316-11SW08A-S05315-11SW08A,20100609
S01487-11NW14D-S01533-11NW14D,20140106
S01527-11NW14D-S01498-11NW14D,20100827
S00451-11NW14D-S01507-11NW14D,20051007
S01479-11NW14D-S01515-11NW14D,20081008
S01417-11SW10C-S01409-11SW10C,20120303
S01051-11NW14B-S01052-11NW14B,20131206
S00694-11NW19A-S03096-11NW14C,20030812
S00694-11NW19A-S03096-11NW14C,20110906
S00283-11NE17A-S00500-11NE17A,20110507
S00224-11NW25C-S00601-11NW25C,20100930
S00224-11NW25C-S00601-11NW25C,20120515
S01968-11NW24B-S00157-11NW24B,20110924
S01294-11SW04B-S01388-11SW04B,20100319
S00009-11NE17B-S02083-11NE17B,20060601
S00009-11NE17B-S02083-11NE17B,20030722
S00009-11NE17B-S02083-11NE17B,20030227
S01646-11SW08B-S01645-11SW08B,20141108
S01147-11NW13B-S00130-11NW13B,20040212
S00708-11NE12C-S00240-11NE12C,20081219
S00708-11NE12C-S00240-11NE12C,20110914
S00484-11NE01C-S00157-11NE01C,20111102
S00484-11NE01C-S00157-11NE01C,20141214
S02430-11NW19B-S02433-11NW19B,20120522
S00565-11NW08D-S01906-11NW08D,20140813
S02423-11NW19B-S00489-11NW20A,19990410
S02423-11NW19B-S00489-11NW20A,20100506
S01964-11NW25B-S01934-11NW25B,20111209
S01935-11NW25B-S01936-11NW25B,20131016
S01935-11NW25B-S01936-11NW25B,20120820
S00724-11NE19C-S00725-11NE19C,20110524
S01990-11NW24D-S01998-11NW24D,20080821
S02020-11NW24B-S02003-11NW24B,20071123
S01312-11SE13B-S01311-11SE13B,20120828
S00692-11SE20A-S00694-11SE20A,20141206
S01393-11SW04B-S01392-11SW04B,20130724
S01391-11SW04B-S01394-11SW04B,20121216
S00379-11NE06B-S01208-11NE06B,20020612
S01040-15NW03B-S01036-15NW03B,20131119
S01026-15NW03B-S00981-15NW03B,20110718
S00875-15NW03B-S01035-15NW03B,20120808
S00052-11NE23B-S00882-11NE23B,20081128
S00206-11NE19C-S00732-11NE19C,20110318
S01768-11NE18C-S01056-11NE18D,20110810
S01768-11NE18C-S01056-11NE18D,20120109
S00899-11NW10B-S00900-11NW10B,20121218
S00498-11NW15D-S01151-11NW15D,20091002
S00236-11NE23B-S00886-11NE23B,19990818
S00236-11NE23B-S00886-11NE23B,20101021
S00236-11NE23B-S00886-11NE23B,20111103
S00888-11NE23B-S00324-11NE23B,20111020
S00662-11NE23B-S00883-11NE23B,20111012
S00662-11NE23B-S00883-11NE23B,20111123
S02497-11NE01D-S02438-11NE01D,20130509
S02470-11NE01D-S02483-11NE01D,20120609
S00578-11NE01D-S02470-11NE01D,20120608
S02452-11NE01D-S02442-11NE01D,20130730
S04468-11SW08C-S04449-11SW08C,20081029
S00254-11NW18B-S00130-11NW18B,20051204
S00287-11SE01C-S00284-11SE01C,20101224
S00993-11NW20A-S00327-11NW20A,20110725
S00993-11NW20A-S00327-11NW20A,20130719
S00993-11NW20A-S00327-11NW20A,20130705
S00999-11NW20A-S01002-11NW20A,20090102
S00999-11NW20A-S01002-11NW20A,20090930
S00537-11NW20A-S01003-11NW20A,20041120
S00537-11NW20A-S01003-11NW20A,20020801
S00537-11NW20A-S01003-11NW20A,20020815
S00537-11NW20A-S01003-11NW20A,20070827
S00537-11NW20A-S01003-11NW20A,20120229
S01003-11NW20A-S01001-11NW20A,20020818
S01003-11NW20A-S01001-11NW20A,20020912
S01003-11NW20A-S01001-11NW20A,20110510
S04011-11SW08D-S05015-11SW08D,20010704
S04011-11SW08D-S05015-11SW08D,20031029
S04011-11SW08D-S05015-11SW08D,20031017
S04011-11SW08D-S05015-11SW08D,20031121
S04011-11SW08D-S05015-11SW08D,20010101
S04011-11SW08D-S05015-11SW08D,20120312
S05015-11SW08D-S03839-11SW08D,20050726
S02043-11SW15B-S00249-11SW15B,20141114
S00260-11NE23D-S00037-11NE23D,20141223
S00056-11NE23D-S00044-11NE23D,20060805
S00365-11SE03B-S00367-11SE03B,20130315
S01942-11NW25B-S00166-11NW25B,20040310
S00736-11NE19C-S00364-11NE19C,20111230
S00964-11NE23B-S00349-11NE23B,20060608
S00964-11NE23B-S00349-11NE23B,20120813
S00964-11NE23B-S00349-11NE23B,20141209
S00959-11NE23B-S00323-11NE23B,20110718
S00959-11NE23B-S00323-11NE23B,20100227
S00410-11NE23B-S00945-11NE23B,20121026
S00947-11NE23B-S00945-11NE23B,20131026
S00211-11NE24C-S00060-11NE24C,20011109
S00211-11NE24C-S00060-11NE24C,20120108
S00590-11NW19A-S02405-11NW19A,20070516
S00590-11NW19A-S02405-11NW19A,20081006
S02405-11NW19A-S00159-11NW19A,20111223
S00032-11NW24B-S02035-11NW24B,20120701
S02035-11NW24B-S00016-11NW24B,20140815
S01775-11NE18C-S00631-11NE18C,19991031
S01652-11NW14D-S01650-11NW14D,20090323
S03124-11NW14C-S03180-11NW14C,20081207
S03158-11NW14C-S03188-11NW14C,20131124
S03170-11NW14C-S03174-11NW14C,20120507
S03138-11NW14C-S03186-11NW14C,20120905
S03138-11NW14C-S03186-11NW14C,20140519
S03135-11NW14C-S03108-11NW14C,20080312
S01598-11NW14D-S01617-11NW14D,20140206
S03154-11NW14C-S03189-11NW14C,20130509
S03108-11NW14C-S03168-11NW14C,20080826
S03160-11NW14C-S03177-11NW14C,20131011
S03182-11NW14C-S03142-11NW14C,20120914
S03180-11NW14C-S03131-11NW14C,20140519
S01568-11NW14D-S01620-11NW14D,20120421
S01637-11NW14D-S01582-11NW14D,20140202
S03191-11NW14C-S03147-11NW14C,20131015
S01619-11NW14D-S01570-11NW14D,20140612
S03107-11NW14C-S03172-11NW14C,20121018
S01599-11NW14D-S01582-11NW14D,20090901
S01618-11NW14D-S01561-11NW14D,20140512
S01618-11NW14D-S01561-11NW14D,20091027
S01630-11NW14D-S01593-11NW14D,20120824
S01626-11NW14D-S01592-11NW14D,20121010
S03181-11NW14C-S03127-11NW14C,20120711
S01625-11NW14D-S01588-11NW14D,20090218
S01628-11NW14D-S01585-11NW14D,20140206
S01633-11NW14D-S01589-11NW14D,20140206
S01581-11NW14D-S01632-11NW14D,20091116
S01661-11NW14D-S01668-11NW14D,19981114
S01655-11NW14D-S01664-11NW14D,20110316
S03196-11NW14C-S03222-11NW14C,20100505
S01774-11NW14D-S01741-11NW14D,20121128
S01755-11NW14D-S01722-11NW14D,20121128
S00739-11SW04B-S01400-11SW04B,20020514
S00739-11SW04B-S01400-11SW04B,20110708
S00739-11SW04B-S01400-11SW04B,20111217
S00739-11SW04B-S01400-11SW04B,20120206
S01951-11NW25B-S01952-11NW25B,20080731
S01951-11NW25B-S01952-11NW25B,20100113
S01654-11NW14D-S01730-11NW14D,20070102
S00015-11NW20A-S01011-11NW20A,20111119
S00040-11NW20A-S01016-11NW20A,20040309
S00040-11NW20A-S01016-11NW20A,20040607
S00040-11NW20A-S01016-11NW20A,20051202
S00040-11NW20A-S01016-11NW20A,19990716
S00040-11NW20A-S01016-11NW20A,20080601
S00040-11NW20A-S01016-11NW20A,20080726
S00040-11NW20A-S01016-11NW20A,20080909
S00040-11NW20A-S01016-11NW20A,20081031
S00040-11NW20A-S01016-11NW20A,20091121
S00040-11NW20A-S01016-11NW20A,20111118
S00040-11NW20A-S01016-11NW20A,20140906
S01016-11NW20A-S01013-11NW20A,20110108
S00752-11NE19C-S00757-11NE19C,20111019
S00769-11NE19C-S00770-11NE19C,20101026
S00074-11NE23D-S00327-11NE23D,20070305
S00074-11NE23D-S00327-11NE23D,20080329
S00338-11NE23D-S00323-11NE23D,20091109
S02526-11NE01D-S00354-11NE01D,20120208
S01216-11SW05A-S01214-11SW05A,20140925
S01071-11NW14B-S01097-11NW14B,20090118
S02526-11NW19D-S00136-11NW19D,20040517
S00054-11NE06D-S01725-11NE06D,20021025
S00054-11NE06D-S01725-11NE06D,20131220
S00054-11NE06D-S01725-11NE06D,20131217
S01056-11SE02C-S01483-11SE02C,20031217
S01056-11SE02C-S01483-11SE02C,20050228
S03460-11SW15A-S00668-11SW15A,20030710
S00595-11SE08C-S01626-11SE08C,20100910
S00906-11NW10B-S00901-11NW10B,20111130
S00906-11NW10B-S00901-11NW10B,20111212
S00127-11NE18B-S00178-11NE18B,20041124
S00127-11NE18B-S00178-11NE18B,20041125
S00127-11NE18B-S00178-11NE18B,20090623
S00011-11NE19C-S00526-11NE18D,20091110
S00011-11NE19C-S00526-11NE18D,20140815
S00011-11NE19C-S00526-11NE18D,20141031
S00806-11NE19C-S00802-11NE19C,20140106
S00684-11NE18B-S00686-11NE18B,20060703
S00444-11NE13D-S00691-11NE18B,20081026
S00698-11NE18B-S00702-11NE18B,20091210
S01164-11NW15D-S01159-11NW15D,20081228
S01177-11NW15D-S01174-11NW15D,20090126
S01188-11NW15D-S01183-11NW15D,20091214
S00343-11NW15D-S01169-11NW15D,20110215
S00343-11NW15D-S01169-11NW15D,20110218
S00343-11NW15D-S01169-11NW15D,20121018
S00343-11NW15D-S01169-11NW15D,20110216
S01180-11NW15D-S01176-11NW15D,20100604
S00309-11NW15B-S01267-11NW15B,20020912
S00309-11NW15B-S01267-11NW15B,20040308
S00309-11NW15B-S01267-11NW15B,20041215
S00309-11NW15B-S01267-11NW15B,20020403
S00309-11NW15B-S01267-11NW15B,20010215
S00309-11NW15B-S01267-11NW15B,20070624
S00309-11NW15B-S01267-11NW15B,20080325
S00309-11NW15B-S01267-11NW15B,20100517
S00309-11NW15B-S01267-11NW15B,20100705
S00309-11NW15B-S01267-11NW15B,20100920
S00309-11NW15B-S01267-11NW15B,20101226
S00309-11NW15B-S01267-11NW15B,20130207
S00309-11NW15B-S01267-11NW15B,20130731
S00309-11NW15B-S01267-11NW15B,20140621
S00309-11NW15B-S01267-11NW15B,20140620
S00309-11NW15B-S01267-11NW15B,20090709
S00309-11NW15B-S01267-11NW15B,20121223
S00309-11NW15B-S01267-11NW15B,20140715
S01267-11NW15B-S00307-11NW15B,20051206
S01267-11NW15B-S00307-11NW15B,20020319
S01267-11NW15B-S00307-11NW15B,20080728
S01267-11NW15B-S00307-11NW15B,20110801
S01267-11NW15B-S00307-11NW15B,20120213
S01267-11NW15B-S00307-11NW15B,20120517
S01267-11NW15B-S00307-11NW15B,20141201
S01267-11NW15B-S00307-11NW15B,20100811
S00520-11SW08A-S05323-11SW08A,20040124
S00520-11SW08A-S05323-11SW08A,20090417
S00520-11SW08A-S05323-11SW08A,20140204
S05323-11SW08A-S00544-11SW08A,20130411
S05323-11SW08A-S00544-11SW08A,20130523
S00289-11NE13D-S00469-11NE13D,20061222
S00729-11NE12C-S00730-11NE12C,20090624
S02015-11NW24D-S02011-11NW24D,20121122
S01174-11NW08C-S01296-11NW08C,20140428
S01194-11NW08C-S01196-11NW08C,20110814
S01194-11NW08C-S01196-11NW08C,20110813
S01153-11NW13B-S00113-11NW13B,20131116
S00515-11NW24C-S00008-11NW24C,20071217
S00515-11NW24C-S00008-11NW24C,20080725
S00515-11NW24C-S00008-11NW24C,20080726
S00515-11NW24C-S00008-11NW24C,20081212
S00515-11NW24C-S00008-11NW24C,20090916
S00515-11NW24C-S00008-11NW24C,20091118
S00515-11NW24C-S00008-11NW24C,20081227
S00173-11NW24D-S00163-11NW24D,20130702
S00235-11SW13B-S01808-11SW13B,20050714
S04940-11SW07B-S04943-11SW07B,20130123
S00275-11NW14A-S04367-11NW14A,19970910
S00275-11NW14A-S04367-11NW14A,19970913
S00275-11NW14A-S04367-11NW14A,19980502
S04366-11NW14A-S00950-11NW14A,20041119
S04366-11NW14A-S00950-11NW14A,20050122
S04366-11NW14A-S00950-11NW14A,20060723
S04366-11NW14A-S00950-11NW14A,20000809
S04366-11NW14A-S00950-11NW14A,19970817
S04366-11NW14A-S00950-11NW14A,20080610
S04366-11NW14A-S00950-11NW14A,20080607
S04366-11NW14A-S00950-11NW14A,20140607
S04375-11NW14A-S04371-11NW14A,20091107
S04378-11NW14A-S04377-11NW14A,20120707
S00136-11NE07B-S00020-11NE07B,20130221
S00412-11NE07D-S00407-11NE07D,20120425
S00411-11NE07D-S00194-11NE07D,20050714
S02296-11SE06A-S02588-11SE06A,20081118
S03818-11SW08D-S05104-11SW08D,20090916
S05113-11SW08D-S05104-11SW08D,20040617
S00367-11SE19B-S00356-11SE19B,20131015
S01685-11SE19B-S01686-11SE19B,20081220
S01225-11SE19A-S01773-11SE19A,20020424
S02036-11NW24D-S02063-11NW24D,20090730
S02042-11NW24D-S02029-11NW24D,20131202
S02041-11NW24D-S02038-11NW24D,20080402
S02028-11NW24D-S02066-11NW24D,20120819
S02038-11NW24D-S02059-11NW24D,20120204
S01790-11NE17D-S01789-11NE17D,20080805
S02583-11NW19B-S00431-11NW19B,20090109
S02590-11NW19B-S02588-11NW19B,20020819
S02450-11NW19B-S02443-11NW19B,20131211
S02441-11NW19B-S02423-11NW19B,20121102
S01025-11NW20A-S01029-11NW20A,20140904
S01019-11NW20A-S00347-11NW20A,20061208
S01019-11NW20A-S00347-11NW20A,20091012
S01019-11NW20A-S00347-11NW20A,20131113
S02442-11NW19B-S02450-11NW19B,20131115
S01021-11NW20A-S01028-11NW20A,20090418
S01028-11NW20A-S01017-11NW20A,20110923
S01026-11NW20A-S01021-11NW20A,20080708
S00750-11NW20A-S01022-11NW20A,20131217
S05399-11SW08A-S05396-11SW08A,20140528
S01668-11SW08B-S00146-11SW08B,19970429
S01668-11SW08B-S00146-11SW08B,19980523
S01268-11NW15B-S00640-11NW15B,20140718
S00100-11SW08D-S05137-11SW08D,20091028
S05144-11SW08D-S04928-11SW08D,20100409
S02381-11NW19B-S02359-11NW19B,20100728
S00069-11NW19B-S02471-11NW19B,20130503
S01754-11NE06D-S00338-11NE06D,20080611
S02178-11NE11A-S02179-11NE11A,20081118
S02008-11NW08D-S01958-11NW08D,20140304
S01961-11NW08D-S02012-11NW08D,20120321
S01953-11NW08D-S01964-11NW08D,20120221
S02320-11NW08D-S01986-11NW08D,20090202
S00590-11NW14D-S01786-11NW14D,20131223
S01227-11NW15B-S01323-11NW15B,20120801
S01227-11NW15B-S01323-11NW15B,20120806
S00052-11NW15B-S01287-11NW15B,20071101
S00452-11NW15B-S01294-11NW15B,20040402
S00452-11NW15B-S01294-11NW15B,20051230
S00452-11NW15B-S01294-11NW15B,20060517
S01314-11NW15B-S01325-11NW15B,20130902
S01334-11NW15B-S01324-11NW15B,19981205
S01334-11NW15B-S01324-11NW15B,19990531
S00244-11NW19A-S02460-11NW19A,19970907
S00244-11NW19A-S02460-11NW19A,19970906
S00244-11NW19A-S02460-11NW19A,19980414
S02455-11NW19A-S02454-11NW19A,20130611
S04420-11NW14A-S04419-11NW14A,19980922
S02098-11SW10D-S02097-11SW10D,20080527
S00009-11SW05A-S01228-11SW05A,20050723
S00618-11NW25C-S00624-11NW25C,20080804
S00649-11NW25C-S00622-11NW25C,20090505
S02608-11NW19B-S00254-11NW19B,20131011
S02637-11NW19B-S02647-11NW19B,20100226
S02660-11NW19B-S02627-11NW19B,20090731
S02614-11NW19B-S03109-11NW19B,20100405
S02614-11NW19B-S03109-11NW19B,20101212
S02614-11NW19B-S03109-11NW19B,20110102
S02318-11SW07A-S02303-11SW07A,20140902
S02314-11SW07A-S02317-11SW07A,20110611
S00099-11SW07A-S02313-11SW07A,20120928
S00013-11SW23D-S02172-11SW23D,20091203
S00939-11NE16C-S00936-11NE16C,20100715
S00963-11NE16C-S00964-11NE16C,20100305
S01726-11NE16A-S01750-11NE16A,20130815
S01009-11NE23B-S00265-11NE23B,20010602
S01009-11NE23B-S00265-11NE23B,20060730
S01009-11NE23B-S00265-11NE23B,20030930
S01009-11NE23B-S00265-11NE23B,20020515
S01009-11NE23B-S00265-11NE23B,20120314
S01141-11NE23A-S00574-11NE23A,20031001
S01142-11NE23A-S01140-11NE23A,20131218
S01000-11NE23B-S01001-11NE23B,20140115
S01001-11NE23B-S01004-11NE23B,20131220
S00538-11NE13C-S00534-11NE13C,20140516
S00541-11NE11A-S00942-11NE11A,20020920
S00541-11NE11A-S00942-11NE11A,20021206
S00541-11NE11A-S00942-11NE11A,20021208
S00541-11NE11A-S00942-11NE11A,20080816
S01188-11NE18C-S01789-11NE18C,20020530
S01188-11NE18C-S01789-11NE18C,19990426
S01188-11NE18C-S01789-11NE18C,20141114
S00169-11NE23B-S00656-11NE23B,20021209
S00883-11NE23B-S01028-11NE23B,20130126
S01029-11NE23B-S01022-11NE23B,20140104
S01039-11NE23B-S00106-11NE23B,20101201
S00062-11NW15B-S01344-11NW15B,20040303
S00062-11NW15B-S01344-11NW15B,20040628
S00143-11NW05C-S00142-11NW05C,20120512
S02083-11NW09C-S01791-11NW09C,20120418
S00239-11NW19A-S02486-11NW19A,20100226
S02493-11NW19A-S02495-11NW19A,20090112
S02493-11NW19A-S02502-11NW19A,20140505
S00724-11NE18B-S00386-11NE19A,20140811
S00514-11NE13D-S00513-11NE13D,20130819
S02710-11NW19B-S02687-11NW19B,20100816
S00347-11NW19A-S02541-11NW19A,20050724
S02532-11NW19A-S01474-11NW19A,20070928
S02532-11NW19A-S01474-11NW19A,20100310
S02532-11NW19A-S01474-11NW19A,20140111
S02547-11NW19A-S02536-11NW19A,20130803
S00813-11NE12D-S00282-11NE12D,20020722
S00813-11NE12D-S00282-11NE12D,20090702
S00798-11NE12D-S00799-11NE12D,20001225
S00147-11NW10A-S00980-11NW10A,20130219
S00708-11NW10D-S00706-11NW10D,20130104
S01111-11NW14C-S03238-11NW14C,20110207
S01244-11NW08C-S01234-11NW08C,20080916
S01246-11NW08C-S01239-11NW08C,20040407
S01246-11NW08C-S01239-11NW08C,20040408
S01246-11NW08C-S01239-11NW08C,20040807
S01246-11NW08C-S01239-11NW08C,20041007
S01246-11NW08C-S01239-11NW08C,20041011
S01240-11NW08C-S01235-11NW08C,20080910
S00178-11NW15A-S01174-11NW15A,20090711
S01186-11NW15A-S00937-11NW15A,20110728
S01186-11NW15A-S00937-11NW15A,20131223
S00129-11NW19B-S02804-11NW19B,20110514
S00129-11NW19B-S02804-11NW19B,20100629
S02803-11NW19B-S02807-11NW19B,20111027
S01289-11NW15A-S00271-11NW15A,20050306
S01289-11NW15A-S00271-11NW15A,20050110
S01289-11NW15A-S00271-11NW15A,20020529
S01288-11NW15A-S01289-11NW15A,20010915
S01288-11NW15A-S01289-11NW15A,20101126
S01291-11NW15A-S00829-11NW10C,20040614
S02039-11NW24B-S02040-11NW24B,20100305
S00100-11NW19B-S02812-11NW19B,20110120
S02822-11NW19B-S00367-11NW19B,20020205
S00409-11NW19B-S00419-11NW19B,20060622
S00409-11NW19B-S00419-11NW19B,20020416
S02548-11NW19D-S00159-11NW19D,20001121
S05194-11SW08D-S00504-11SW08D,20061017
S05192-11SW08D-S05210-11SW08D,20110810
S01133-11NW15A-S01302-11NW15A,20030120
S01133-11NW15A-S01302-11NW15A,20051014
S01133-11NW15A-S01302-11NW15A,20000413
S01133-11NW15A-S01302-11NW15A,20070907
S05008-11SW07B-S05088-11SW07B,20081016
S05015-11SW07B-S05017-11SW07B,19970830
S05465-11SW08A-S05792-11SW08A,20140927
S05360-11SW07B-S05474-11SW08A,20100705
S05477-11SW08A-S05476-11SW08A,20080903
S05481-11SW08A-S05485-11SW08A,20110228
S00139-15NW03B-S00128-15NW03B,20080916
S00139-15NW03B-S00128-15NW03B,20090824
S00139-15NW03B-S00128-15NW03B,20120629
S01975-11SE08C-S01855-11SE08C,20081227
S01822-11SE08C-S01830-11SE08C,20091030
S01084-11NE18D-S00042-11NE18D,20000124
S00048-11NE18D-S01084-11NE18D,20020704
S00048-11NE18D-S01084-11NE18D,20040110
S00048-11NE18D-S01084-11NE18D,20070428
S00048-11NE18D-S01084-11NE18D,20100525
S00048-11NE18D-S01084-11NE18D,20111124
S00048-11NE18D-S01084-11NE18D,20130825
S00092-11NE13D-S00548-11NE13D,20031218
S05066-11SW07B-S05068-11SW07B,19980908
S05070-11SW07B-S05073-11SW07B,19981017
S05086-11SW07B-S05510-11SW08A,19980426
S05086-11SW07B-S05510-11SW08A,20050319
S00570-11NE07C-S01298-11NE07C,20031228
S01307-11NE07C-S01269-11NE07C,20031021
S00900-11NE06A-S01467-11NE06A,20030823
S05109-11SW14B-S05107-11SW14B,20110202
S01199-11NW15D-S00490-11NW15D,20081113
S00151-11NW14D-S01801-11NW14D,20121115
S01305-11NW15A-S00877-11NW15A,20121215
S00205-11NW20D-S01596-11NW20D,20141019
S00205-11NW20D-S01596-11NW20D,20141017
S01601-11NW20D-S00176-11NE16C,19990414
S01601-11NW20D-S00176-11NE16C,20050810
S01601-11NW20D-S00176-11NE16C,20050815
S01607-11NW20D-S01604-11NW20D,19970413
S01607-11NW20D-S01604-11NW20D,19970429
S01607-11NW20D-S01604-11NW20D,19991201
S01607-11NW20D-S01604-11NW20D,20071022
S01607-11NW20D-S01604-11NW20D,20090421
S01610-11NW20D-S01615-11NW20D,20080503
S01599-11NW20D-S01606-11NW20D,20001124
S01599-11NW20D-S01606-11NW20D,20001118
S05553-11SW08A-S05572-11SW08A,20120714
S05586-11SW08A-S05553-11SW08A,20120330
S05528-11SW08A-S00455-11SW08A,20090608
S05528-11SW08A-S00455-11SW08A,20040310
S05528-11SW08A-S00455-11SW08A,20011001
S05528-11SW08A-S00455-11SW08A,20071216
S05528-11SW08A-S00455-11SW08A,20100430
S00407-11SW08A-S05563-11SW08A,20001101
S05551-11SW08A-S05528-11SW08A,20090801
S00500-11SW08A-S05548-11SW08A,20130723
S00500-11SW08A-S05548-11SW08A,20141024
S00732-11NW15C-S00359-11NW15C,20120109
S00010-11NE24A-S00496-11NE24A,20040709
S00134-11NE07B-S00148-11NE07B,20120608
S00148-11NE07B-S00012-11NE07B,20130403
S00569-11NW13A-S00049-11NW13A,20010512
S00571-11NW13A-S00570-11NW13A,20120622
S00571-11NW13A-S00570-11NW13A,20130704
S01228-11NE18C-S01797-11NE18C,20051016
S01866-11SW13B-S01876-11SW13B,20130906
S02617-11NW19A-S02610-11NW19A,20130810
S02616-11NW19A-S02615-11NW19A,20140223
S02614-11NW19A-S02620-11NW19A,20110401
S00944-11NW20C-S00946-11NW20C,20140816
S00111-11NW24B-S02043-11NW24B,20070329
S00111-11NW24B-S02043-11NW24B,20060311
S00111-11NW24B-S02043-11NW24B,20080921
S00111-11NW24B-S02043-11NW24B,20081128
S00111-11NW24B-S02043-11NW24B,20080514
S00111-11NW24B-S02043-11NW24B,20081024
S00111-11NW24B-S02043-11NW24B,20121211
S02045-11NW24B-S02044-11NW24B,20121114
S00599-11SW04B-S01402-11SW04B,20010301
S01402-11SW04B-S01404-11SW04B,20140410
S00582-11NW13A-S00581-11NW13A,20120524
S04279-11SW08C-S05260-11SW08D,20130605
S05260-11SW08D-S04830-11SW08D,20121126
S00742-11NE19C-S00849-11NE19C,20141019
S00849-11NE19C-S00108-11NE19C,20120617
S00849-11NE19C-S00108-11NE19C,20130504
S00412-11SW04B-S01416-11SW04B,20030705
S00191-11SW24D-S00765-11SW24D,20111022
S00191-11SW24D-S00765-11SW24D,20110926
S00765-11SW24D-S00193-11SW24D,20101104
S00766-11SW24D-S00070-11SW24D,20101104
S00186-11SW08D-S05241-11SW08D,19990731
