GID,PIPE_ID,PIPE_DIA,PIPE_TYPE,PIPE_MATRL,START_NODE,END_NODE,WAT_CATGRY,GEOMLENGTH,COMMENTS,ESTATE,DATE_MADE,CRITICALTY,OP_STATUS
2805361,1009,50,,PVC,12125,30611,POTABLE,63.115107,,326,1988-01-01,5,1
11054914,1010,200,,PVC,386,32,RECYCLEDB,11.549664,,326,2002-01-01,4,1
11520215,151,100,,PVC,1930,1931,RECYCLEDB,16.87239,,326,2005-06-30,4,1
11520217,152,100,,PVC,1931,2322,RECYCLEDB,2.107299,,326,2005-06-30,4,1
11576156,153,150,,PVC,29128,31121,RECYCLEDB,0.5,,321,2006-03-01,4,1
10082714,154,150,,PVC,174,2740,RECYCLEDC,10.766979,,326,2000-01-01,4,1
10082697,156,150,,PVC,172,173,RECYCLEDC,2.414663,,326,2000-01-01,4,1
10082701,157,150,,PVC,173,381,RECYCLEDC,0.825747,,326,2000-01-01,4,1
10082703,158,150,,PVC,381,174,RECYCLEDC,2.066542,,326,2000-01-01,4,1
10082706,159,150,,PVC,173,382,RECYCLEDC,0.779446,,326,2000-01-01,4,1
10082708,160,150,,PVC,172,383,RECYCLEDC,0.74304,,326,2000-01-01,4,1
10082710,161,150,,PVC,383,175,RECYCLEDC,43.838308,,326,2000-01-01,4,1
10082721,163,150,,PVC,27410,166,RECYCLEDC,30.30192,,326,2000-01-01,4,1
10082727,164,150,,PVC,379,169,RECYCLEDC,58.222247,,326,2000-01-01,4,1
13635214,165,100,,DICL,21522,21521,POTABLE,14.406788,,595,2008-11-17,4,1
13635216,166,100,,AC,21521,32879,POTABLE,77.19015,,595,1901-01-01,4,1
13635239,167,900,,MSCL,22598,22599,POTABLE,274.223056,,326,2009-07-01,1,1
13635247,168,900,,MSCL,22599,22775,POTABLE,540.573503,,326,1977-01-01,1,1
13635251,169,375,,AC,34863,22595,POTABLE,15.141405,,326,2009-07-01,2,1
13635253,170,375,,AC,22595,22588,POTABLE,0.734771,,326,2009-07-01,2,1
13636884,171,150,,AC,33172,34864,POTABLE,1.005337,,326,2009-07-01,4,1
13636886,172,150,,AC,34864,22604,POTABLE,1.102142,,326,2009-07-01,4,1
13636888,173,150,,AC,22604,22603,POTABLE,83.235829,,326,2009-07-01,4,1
13636892,174,150,,AC,22603,22602,POTABLE,0.5,,326,2009-07-01,4,1
13636894,175,375,,AC,22592,22605,POTABLE,1.987692,,326,2009-07-01,2,1
13636914,176,375,,AC,34863,22607,POTABLE,1.296846,,326,2009-07-01,2,1
13632878,624,100,,PVC,25428,34172,POTABLE,0.908178,,587,2008-10-29,4,1
13632887,625,100,,PVC,25442,25440,POTABLE,0.652698,,587,2008-10-29,4,1
13632886,626,100,,DICL,25429,25442,POTABLE,11.35853,,587,2008-10-29,4,1
13632899,627,150,,PVC,25433,25431,POTABLE,5.291388,,587,2008-10-29,4,1
13632898,628,150,,PVC,25436,25433,POTABLE,49.03731,,587,2008-10-29,4,1
13632904,629,100,,PVC,25439,34174,POTABLE,0.942233,-SLAVE_AT_END_TO_GID=13632902,587,2008-10-29,4,1
13632874,630,100,,PVC,25427,25440,POTABLE,43.747525,,587,2008-10-29,4,1
13632880,631,63,,PE,44529,34994,POTABLE,12.335124,,587,2008-10-29,5,1
13632882,632,63,,PE,34994,25426,POTABLE,14.814367,,587,2008-10-29,5,1
13632884,633,100,,PVC,25428,25429,POTABLE,34.980709,,587,2008-10-29,4,1
13632889,634,100,,PVC,25440,25432,POTABLE,43.071862,,587,2008-10-29,4,1
13632891,635,100,,PVC,25432,25430,POTABLE,2.1226,,587,2008-10-29,4,1
13632902,637,63,,PE,25438,34174,POTABLE,39.205189,-MASTER,587,2008-10-29,5,1
13632906,638,100,,PVC,25439,25435,POTABLE,71.154759,,587,2008-10-29,4,1
13632910,640,150,,PVC,25431,25434,POTABLE,59.151451,,587,2008-10-29,4,1
13632911,641,150,,DICL,25434,25441,POTABLE,11.857285,,587,2008-10-29,4,1
13633214,1066,150,,PVC,20752,20766,POTABLE,59.93302,,380,2007-07-18,4,1
13633216,1067,375,,DICL,52058,2903,POTABLE,66.673535,,326,2001-01-01,2,1
13633228,1068,375,,DICL,52058,20767,POTABLE,0.946139,-MASTER,380,2007-07-18,2,1
13633229,1069,375,,DICL,20767,22017,POTABLE,0.591627,,380,2007-07-18,2,1
13633231,1070,150,,PVC,20754,20767,POTABLE,0.555229,-SLAVE_AT_END_TO_GID=13633228,380,2007-07-18,4,1
13633233,1071,150,,PVC,20754,20753,POTABLE,8.714706,,380,2007-07-18,4,1
13633235,1072,150,,DICL,20753,33093,POTABLE,15.874335,,380,2007-07-18,4,1
13633238,1074,100,,PVC,20760,20761,POTABLE,0.370083,,380,2007-07-18,4,1
13633240,1075,100,,DICL,20761,20757,POTABLE,10.967153,,380,2007-07-18,4,1
13633242,1076,100,,PVC,20757,20755,POTABLE,15.720464,,380,2007-07-18,4,1
13633244,1077,100,,PVC,20755,22790,POTABLE,2.640682,,380,2007-07-18,4,1
13633246,1078,100,,PVC,22790,20756,POTABLE,5.505534,,380,2007-07-18,4,1
13637222,1079,150,,AC,45280,17503,POTABLE,2.078326,,326,1954-01-01,4,1
13637226,1081,100,,AC,20932,20931,POTABLE,217.420168,,326,1999-01-01,4,1
11055002,1083,200,,PVC,1227,48,RECYCLEDB,299.233784,,326,2002-01-01,4,1
11520467,1084,150,,PVC,15,16,RECYCLEDB,158.880242,,326,2005-06-30,4,1
11520469,1085,150,,PVC,16,2551,RECYCLEDB,115.230418,,326,2005-06-30,4,1
11520471,1086,150,,PVC,2551,17,RECYCLEDB,70.367067,,326,2005-06-30,4,1
11520473,1087,150,,PVC,17,18,RECYCLEDB,120.814286,,326,2005-06-30,4,1
11520475,1088,150,,PVC,18,19,RECYCLEDB,214.550601,,326,2005-06-30,4,1
11520477,1089,150,,PVC,19,2552,RECYCLEDB,40.720779,,326,2005-06-30,4,1
11520479,1090,150,,PVC,20,2552,RECYCLEDB,155.273776,,326,2005-06-30,4,1
11520481,1091,150,,PVC,20,31837,RECYCLEDB,197.54043,,326,2005-06-30,4,1
11284022,1092,150,,AC,1921,395,RECYCLEDB,42.370401,,326,1974-01-01,4,1
13636917,177,375,,AC,22606,22607,POTABLE,9.003154,,326,2009-07-01,2,1
13636946,178,375,,MSCL,22588,33173,POTABLE,0.512265,,326,2009-07-01,2,1
13636947,179,375,,MSCL,22586,22588,POTABLE,3.780625,,326,2009-07-01,2,1
13636950,180,375,,MSCL,22586,22590,POTABLE,1.814819,,326,2009-07-01,2,1
13636953,182,150,,MSCL,22589,22609,POTABLE,0.499993,,326,2009-07-01,4,1
13636955,183,150,,MSCL,22609,22608,POTABLE,4.057584,,326,2009-07-01,4,1
13636957,184,150,,MSCL,22608,42037,POTABLE,3.058576,,326,2009-07-01,4,1
13636959,185,150,,MSCL,22587,22762,POTABLE,0.5,,326,2009-07-01,4,1
13636972,187,375,,AC,22766,22768,POTABLE,0.660212,,326,2009-07-01,2,1
13636976,189,375,,AC,33171,22601,POTABLE,1.043765,,326,2009-07-01,2,1
13636981,191,900,,MSCL,22772,22771,POTABLE,0.531902,,326,2009-07-01,1,1
13636983,192,900,,MSCL,22771,34872,POTABLE,1.32112,,326,2009-07-01,1,1
13636985,193,100,,PVC,34872,22770,POTABLE,0.5,,326,2009-07-01,4,1
13636987,194,100,,PVC,22770,22591,POTABLE,0.5,,326,2009-07-01,4,1
13636991,196,100,,PVC,22768,22765,POTABLE,0.556629,,326,2009-07-01,4,1
13636995,198,100,,PVC,22773,22764,POTABLE,1.474927,,326,2009-07-01,4,1
13641710,202,375,,PVC,22867,33009,RECYCLEDA,4.292458,,543,2008-05-02,2,1
13641725,203,600,,DICL,22866,22865,RECYCLEDA,50.695066,,572,2009-05-01,1,1
13641728,204,150,,PVC,21863,21849,RECYCLEDA,0.619394,,572,2009-05-01,4,1
13641733,205,100,,PVC,49152,22871,RECYCLEDA,0.942403,,572,2009-05-01,4,1
13641735,206,100,,PVC,22871,21855,RECYCLEDA,0.974202,,572,2009-05-01,4,1
13642416,207,600,,DICL,23997,22866,RECYCLEDA,48.915625,,572,2009-05-01,1,1
13642418,208,600,,DICL,22865,21850,RECYCLEDA,52.59356,,572,2009-05-01,1,1
13551103,642,150,,PVC,20067,20064,POTABLE,21.627095,,561,2008-08-06,4,1
13551104,643,150,,PVC,20064,20062,POTABLE,17.129552,,561,2008-08-06,4,1
13551106,644,150,,PVC,20060,20068,POTABLE,8.65952,,561,2008-08-06,4,1
13551123,645,150,,PVC,20071,20070,POTABLE,4.234343,,561,2008-08-06,4,1
13551125,646,150,,PVC,20070,20069,POTABLE,3.050311,,561,2008-08-06,4,1
13551126,647,150,,PVC,20069,21836,POTABLE,22.919414,,561,2008-08-06,4,1
13551913,648,150,,PVC,20068,20072,POTABLE,77.418761,,561,2008-08-06,4,1
13634415,650,100,,AC,15858,51621,POTABLE,0.54547,,326,1971-01-01,4,1
13630398,651,225,,PVC,20083,26020,POTABLE,35.612926,,575,2008-09-25,3,1
13630400,652,100,,PVC,20073,26179,POTABLE,83.190393,,575,2008-09-25,4,1
13630404,653,100,,PVC,20085,20074,POTABLE,1.768336,,575,2008-09-25,4,1
13630407,654,100,,PVC,20085,20075,POTABLE,0.506556,,575,2008-09-25,4,1
13630411,656,100,,PVC,20085,20084,POTABLE,77.431535,,574,2008-09-25,4,1
13637008,657,100,,PVC,22777,22778,POTABLE,0.5,,326,2009-07-01,4,1
13637009,658,100,,PVC,22778,42036,POTABLE,2.021,,326,2009-07-01,4,1
13637012,659,100,,PVC,22780,22781,POTABLE,0.5,,326,2009-07-01,4,1
13637014,660,100,,PVC,22781,22769,POTABLE,2.227506,,326,2009-07-01,4,1
13637017,661,100,,PVC,22769,22774,POTABLE,10.173337,,326,2009-07-01,4,1
13637019,662,100,,PVC,22774,22763,POTABLE,0.433144,,326,2009-07-01,4,1
13637028,665,375,,AC,22584,22583,POTABLE,1.061243,,326,2009-07-01,2,1
11268018,1220,150,,PVC,27429,50,RECYCLEDB,1.499181,,326,2002-01-01,4,1
13630425,1221,100,,PVC,20081,23960,POTABLE,112.874842,,574,2008-09-25,4,1
13634460,1223,450,,DICL,21121,21122,RECYCLEDB,5.990752,,597,2008-10-23,2,1
13634461,1224,450,,DICL,20088,21121,RECYCLEDB,17.09175,,597,2008-10-23,2,1
13634463,1225,450,,DICL,21120,21125,RECYCLEDB,31.017044,,597,2008-10-23,2,1
13634465,1226,450,,DICL,21125,32869,RECYCLEDB,9.022851,,597,2008-10-23,2,1
13634467,1227,450,,DICL,32869,21127,RECYCLEDB,10.459027,,597,2008-10-23,2,1
13634469,1228,450,,DICL,21127,32871,RECYCLEDB,5.78889,,597,2008-10-23,2,1
13634471,1229,450,,DICL,21122,21126,RECYCLEDB,22.818889,,597,2008-10-23,2,1
13634473,1230,450,,DICL,21126,21124,RECYCLEDB,11.41598,,597,2008-10-23,2,1
13634475,1231,450,,DICL,21124,32870,RECYCLEDB,25.217585,,597,2008-10-23,2,1
13634477,1232,450,,DICL,32870,21128,RECYCLEDB,20.876213,,597,2008-10-23,2,1
13634479,1233,450,,DICL,21128,21129,RECYCLEDB,3.092042,,597,2008-10-23,2,1
13634481,1234,450,,DICL,32871,21130,RECYCLEDB,6.434132,,597,2008-10-23,2,1
13634483,1235,450,,DICL,21130,21135,RECYCLEDB,0.8,,597,2008-10-23,2,1
13634487,1237,300,,DICL,21132,21137,RECYCLEDB,1.1,,597,2008-10-23,2,1
13634489,1238,300,,DICL,21137,21136,RECYCLEDB,1.179089,,597,2008-10-23,2,1
13634491,1239,300,,DICL,21130,21131,RECYCLEDB,2.555595,,597,2008-10-23,2,1
13634495,1241,300,,DICL,21133,32872,RECYCLEDB,1.1,,597,2008-10-23,2,1
13634497,1242,300,,DICL,32872,21134,RECYCLEDB,1.122926,,597,2008-10-23,2,1
13634499,1243,450,,DICL,43883,32868,RECYCLEDB,24.018458,,597,2008-10-23,2,1
13634500,1244,450,,DICL,32868,20089,RECYCLEDB,5.121456,,597,2008-10-23,2,1
13642424,210,600,,DICL,21851,21852,RECYCLEDA,71.495942,,572,2009-05-01,1,1
13642428,212,600,,DICL,21853,21854,RECYCLEDA,49.785237,,572,2009-05-01,1,1
13642430,213,600,,DICL,21854,21855,RECYCLEDA,42.076052,,572,2009-05-01,1,1
13642432,214,600,,DICL,21855,21862,RECYCLEDA,44.614875,,572,2009-05-01,1,1
13642433,215,300,,DICL,21862,21863,RECYCLEDA,0.560273,,572,2009-05-01,2,1
13642438,216,150,,PVC,21849,22864,RECYCLEDA,0.914449,,572,2009-05-01,4,1
13642445,218,150,,PVC,21860,21859,RECYCLEDA,0.633133,,572,2009-05-01,4,1
13642447,219,300,,DICL,21859,21858,RECYCLEDA,0.57743,,572,2009-05-01,2,1
13642451,221,600,,DICL,21861,21862,RECYCLEDA,0.699884,,572,2009-05-01,1,1
13642457,222,600,,DICL,21857,21858,RECYCLEDA,1.070978,,572,2009-05-01,1,1
13642462,223,375,,DICL,22867,22870,RECYCLEDA,0.587492,,572,2009-05-01,2,1
13642464,224,375,,DICL,22870,21856,RECYCLEDA,0.536976,,572,2009-05-01,2,1
13642467,225,375,,DICL,21856,22869,RECYCLEDA,0.5,,572,2009-05-01,2,1
13642816,228,200,,PVC,22892,22894,POTABLE,15.386703,,326,1981-01-01,4,1
13642818,229,200,,PVC,22894,34879,POTABLE,14.806809,,326,1981-01-01,4,1
13642820,230,200,,PVC,34879,22897,POTABLE,11.464734,,326,1981-01-01,4,1
13642824,232,200,,PVC,22899,22901,POTABLE,14.861754,,326,1981-01-01,4,1
13642826,233,200,,PVC,22901,22903,POTABLE,17.488786,,326,1981-01-01,4,1
13642828,234,200,,PVC,22903,22906,POTABLE,6.915648,,326,1981-01-01,4,1
10082732,235,150,,PVC,169,171,RECYCLEDC,75.246089,,326,2000-01-01,4,1
11055027,236,150,,PVC,2115,50,RECYCLEDB,254.14681,,326,2002-01-01,4,1
11055032,237,150,,PVC,50,2116,RECYCLEDB,408.94166,,326,2002-01-01,4,1
11055034,238,150,,PVC,2116,2117,RECYCLEDB,3.697038,,326,2002-01-01,4,1
11055036,239,150,,PVC,2117,2784,RECYCLEDB,88.766492,,326,2002-01-01,4,1
11055695,240,150,,PVC,2784,2789,RECYCLEDB,99.206187,,326,2002-01-01,4,1
11055700,241,150,,PVC,2789,2113,RECYCLEDB,120.000849,,326,2002-01-01,4,1
13637030,666,900,,MSCL,15657,22782,POTABLE,382.377335,,326,2009-07-01,1,1
13637032,667,150,,MSCL,22782,22784,POTABLE,1.0,,326,2009-07-01,4,1
11055006,668,200,,PVC,48,2785,RECYCLEDB,199.141454,,326,2002-01-01,4,1
11055008,669,200,,PVC,49,2785,RECYCLEDB,199.00091,,326,2002-01-01,4,1
11055014,670,200,,DICL,2104,392,RECYCLEDB,1.634916,,326,2002-01-01,4,1
11055016,671,200,,DICL,392,51,RECYCLEDB,1.158658,,326,2002-01-01,4,1
11055020,672,200,,DICL,51,391,RECYCLEDB,1.237684,,326,2002-01-01,4,1
11055024,673,200,,DICL,2114,2115,RECYCLEDB,3.479842,,326,2002-01-01,4,1
11267977,674,200,,PVC,1906,26,RECYCLEDB,2.372268,,326,2002-01-01,4,1
11267979,675,200,,PVC,1907,27,RECYCLEDB,2.656398,,326,2002-01-01,4,1
11267981,676,200,,PVC,2770,54,RECYCLEDB,1.810644,,326,2002-01-01,4,1
11267983,677,200,,PVC,1909,52,RECYCLEDB,2.050079,,326,2002-01-01,4,1
11267986,678,200,,PVC,2769,32,RECYCLEDB,1.950115,,326,2002-01-01,4,1
11267988,679,200,,PVC,1236,53,RECYCLEDB,2.314825,,326,2002-01-01,4,1
11267990,680,200,,PVC,2560,27419,RECYCLEDB,2.688092,,326,2002-01-01,4,1
11267992,681,200,,PVC,1910,1227,RECYCLEDB,3.322836,,326,2002-01-01,4,1
11268012,682,200,,PVC,2562,48,RECYCLEDB,1.160608,,326,2002-01-01,4,1
11268014,683,200,,DICL,2773,51,RECYCLEDB,1.729783,,326,2002-01-01,4,1
11268016,684,200,,DICL,394,49,RECYCLEDB,1.999943,,326,2002-01-01,4,1
11267443,686,250,,DICL,1893,1894,RECYCLEDB,70.015605,,326,2002-01-01,3,1
11267444,687,250,,DICL,1893,1691,RECYCLEDB,146.513597,,326,2002-01-01,3,1
11267446,689,250,,DICL,27428,371,RECYCLEDB,46.700044,,326,2002-01-01,3,1
11267485,691,225,,DICL,373,25,RECYCLEDB,1.469998,,326,2002-01-01,3,1
11267495,692,225,,DICL,1689,35,RECYCLEDB,86.102953,,326,2002-01-01,3,1
11267956,694,225,,PVC,1911,33,RECYCLEDB,1.393401,,326,2002-01-01,3,1
11267959,695,225,,DICL,2558,43630,RECYCLEDB,1.841985,,326,2002-01-01,3,1
11284029,1093,150,,AC,3179,9213,RECYCLEDB,155.000403,,326,1974-01-01,4,1
11284031,1094,150,,AC,9213,3180,RECYCLEDB,155.000591,,326,1974-01-01,4,1
11284020,1095,150,,AC,3178,1921,RECYCLEDB,156.352812,,326,1974-01-01,4,1
10082681,1097,150,,PVC,177,178,RECYCLEDC,8.632396,,326,2000-01-01,4,1
10082683,1098,150,,PVC,178,380,RECYCLEDC,0.558239,,326,2000-01-01,4,1
10082685,1099,150,,PVC,380,179,RECYCLEDC,0.491796,,326,2000-01-01,4,1
11284052,1102,150,,AC,1237,27415,RECYCLEDB,120.758182,,326,1976-01-01,4,1
11284042,1103,150,,AC,3180,3164,RECYCLEDB,80.094434,,326,1974-01-01,4,1
11284053,1104,150,,AC,27415,27421,RECYCLEDB,98.978699,,326,1974-01-01,4,1
11284051,1105,150,,AC,259,1237,RECYCLEDB,10.32619,,326,1974-01-01,4,1
11284047,1106,150,,AC,258,259,RECYCLEDB,10.691693,,326,1974-01-01,4,1
11293748,1107,150,,AC,3174,369,RECYCLEDB,7.560001,,326,1976-01-01,4,1
11293783,1108,150,,AC,3164,31119,RECYCLEDB,2.901649,,326,1976-01-01,4,1
11296257,1109,150,,PVC,260,261,RECYCLEDB,0.585117,,326,2003-01-01,4,1
11296258,1110,150,,PVC,261,262,RECYCLEDB,47.105104,,326,2003-01-01,4,1
11520295,1112,150,,PVC,2766,31833,RECYCLEDB,19.032376,,326,2005-06-30,4,1
11520297,1113,150,,PVC,31833,3207,RECYCLEDB,60.307044,,326,2005-06-30,4,1
11520301,1115,150,,PVC,2771,1238,RECYCLEDB,1.000774,,326,2005-06-30,4,1
13527340,1116,100,,PVC,25241,25240,POTABLE,7.281507,,514,2008-01-09,4,1
13527342,1117,100,,PVC,25240,34162,POTABLE,32.914471,,514,2008-01-09,4,1
13527344,1118,100,,PVC,34162,25405,POTABLE,94.434257,,514,2008-01-09,4,1
13527347,1119,100,,PVC,25405,25238,POTABLE,1.181729,,514,2008-01-09,4,1
13527349,1120,100,,DICL,25238,25239,POTABLE,6.470328,,514,2008-01-09,4,1
13527354,1121,100,,PVC,25403,25401,POTABLE,60.324736,,514,2008-01-09,4,1
13527356,1122,100,,DICL,25401,25402,POTABLE,6.475416,,514,2008-01-09,4,1
11055702,242,150,,PVC,2113,2105,RECYCLEDB,4.296402,,326,2002-01-01,4,1
10082678,243,200,,PVC,33330,176,RECYCLEDC,7.898916,,326,2000-01-01,4,1
11054850,244,200,,PVC,26,36,RECYCLEDB,56.856741,,326,2002-01-01,4,1
11054844,245,200,,PVC,377,26,RECYCLEDB,266.468238,,326,2002-01-01,4,1
11054854,247,200,,PVC,23643,27,RECYCLEDB,230.958496,,326,2002-01-01,4,1
11054858,248,200,,PVC,27,37,RECYCLEDB,52.14133,,326,2002-01-01,4,1
11054842,249,200,,PVC,1928,377,RECYCLEDB,7.46069,,326,2002-01-01,4,1
11054883,251,200,,PVC,54,1908,RECYCLEDB,106.986906,,326,2002-01-01,4,1
11520483,252,150,,PVC,31837,2100,RECYCLEDB,5.886263,,326,2005-06-30,4,1
11520485,253,150,,PVC,2100,2553,RECYCLEDB,206.329926,,326,2005-06-30,4,1
11520487,254,150,,PVC,1225,2553,RECYCLEDB,154.625048,,326,2005-06-30,4,1
11520489,255,150,,PVC,2554,1225,RECYCLEDB,345.729919,,326,2005-06-30,4,1
11520491,256,150,,PVC,2554,21,RECYCLEDB,269.754265,,326,2005-06-30,4,1
11520493,257,150,,PVC,21,25232,RECYCLEDB,227.726103,,326,2005-06-30,4,1
11520497,258,150,,PVC,33496,25233,RECYCLEDB,24.059394,,326,2005-06-30,4,1
11520499,259,150,,PVC,2101,31117,RECYCLEDB,5.597921,,326,2005-06-30,4,1
11521931,261,150,,PVC,22,3211,RECYCLEDB,0.999999,,326,2005-06-30,4,1
11521942,264,150,,PVC,3209,2556,RECYCLEDB,81.334508,,326,2005-06-30,4,1
11521943,265,150,,PVC,2556,1935,RECYCLEDB,35.957915,,326,2005-06-30,4,1
11562448,266,150,,PVC,29127,2128,RECYCLEDC,7.132773,,319,2006-01-25,4,1
11562450,267,150,,PVC,2128,397,RECYCLEDC,0.999991,,319,2006-01-25,4,1
13636996,268,100,,PVC,22764,22772,POTABLE,1.947563,,326,2009-07-01,4,1
13636999,269,100,,PVC,22767,22780,POTABLE,0.5,,326,2009-07-01,4,1
13637001,270,100,,PVC,22780,22779,POTABLE,6.535998,,326,2009-07-01,4,1
13637003,271,100,,PVC,22779,22777,POTABLE,0.790105,,326,2009-07-01,4,1
11576129,696,150,,PVC,3143,3144,RECYCLEDB,99.393926,,321,2006-03-01,4,1
11576132,698,150,,PVC,3145,3143,RECYCLEDB,97.915213,,321,2006-03-01,4,1
11576137,699,150,,PVC,1669,33648,RECYCLEDB,0.671849,,321,2006-03-01,4,1
11576140,701,150,,PVC,29130,1669,RECYCLEDB,37.627229,,321,2006-03-01,4,1
13632913,702,150,,PVC,25441,34173,POTABLE,4.187762,,587,2008-10-29,4,1
13632914,703,150,,PVC,34173,24113,POTABLE,7.259284,,587,2008-10-29,4,1
13633027,704,150,,PVC,21724,23293,POTABLE,4.653289,,326,1990-01-01,4,1
13632772,705,100,,PVC,34995,25450,POTABLE,1.107506,,588,2008-08-28,4,1
13538981,706,100,,PVC,25424,25418,POTABLE,0.762816,,514,2008-01-09,4,1
13633099,707,150,,AC,6738,21901,POTABLE,18.170735,-SLAVE_AT_START_TO_GID=2817588-SLAVE_AT_END_TO_GID=2817616,326,1980-01-01,4,1
13632774,708,100,,PVC,25450,25451,POTABLE,2.571885,,588,2008-08-28,4,1
13633171,709,600,,MSCL,27925,13100,POTABLE,7.665785,,326,1999-01-01,1,1
13633223,710,600,,MSCL,17523,21903,POTABLE,78.236304,,326,1994-01-01,1,1
13633267,712,300,,CI,47477,21911,POTABLE,80.176998,,326,1957-01-01,2,2
13633269,713,300,,CI,21911,47478,POTABLE,2.0,,326,1957-01-01,2,2
13633272,714,300,,MSCL,21912,21906,POTABLE,0.393394,,589,2008-06-29,2,1
13633278,717,300,,MSCL,21908,21909,POTABLE,20.570593,,589,2008-06-29,2,1
13633280,718,300,,MSCL,21909,21910,POTABLE,1.068765,,589,2008-06-29,2,1
13633281,719,300,,CI,21910,34045,POTABLE,9.008041,,326,1957-01-01,2,1
13633568,721,100,,PVC,15979,21916,POTABLE,20.996559,,326,1984-01-01,4,1
13633605,724,100,,PVC,21922,9985,POTABLE,1.02542,,326,2004-03-01,4,1
13633608,725,100,,PVC,21922,21921,POTABLE,0.428627,,590,2008-08-10,4,1
13633612,726,100,,PVC,21919,21920,POTABLE,0.559679,,590,2008-08-10,4,1
13633616,727,100,,PVC,21920,21923,POTABLE,70.524317,,590,2008-08-10,4,1
13633621,728,150,,PVC,20711,21924,POTABLE,12.7879,,422,2006-11-10,4,1
13634504,1247,375,,DICL,21138,1662,RECYCLEDB,50.739817,,326,2002-01-01,2,1
13637160,1250,100,,PVC,32857,20960,POTABLE,21.306237,,599,2008-12-04,4,1
13637162,1251,100,,PVC,20960,20968,POTABLE,129.464869,,599,2008-12-04,4,1
13637163,1252,100,,PVC,20968,6596,POTABLE,6.543987,,326,2002-01-01,4,1
13637210,1254,100,,PVC,20964,20965,POTABLE,113.850522,,599,2008-12-04,4,1
13637212,1255,100,,PVC,20965,20966,POTABLE,13.833996,,599,2008-12-04,4,1
13637214,1256,100,,PVC,20966,32856,POTABLE,18.354779,,599,2008-12-04,4,1
13637216,1257,100,,PVC,32856,20967,POTABLE,1.99541,,599,2008-12-04,4,1
13637568,1258,150,,PVC,22213,22230,POTABLE,0.722023,-SLAVE_AT_END_TO_GID=13637557,608,1986-01-01,4,1
13637466,1259,225,,PVC,17547,20970,POTABLE,0.48964,-MASTER,608,2008-09-01,3,1
13637467,1260,225,,PVC,20970,20971,POTABLE,6.975823,,608,2008-09-01,3,1
13637469,1261,225,,DICL,20971,20972,POTABLE,15.814846,,608,2008-09-01,3,1
13637471,1262,225,,PVC,20972,32858,POTABLE,179.930654,,608,2008-09-01,3,1
13637473,1263,100,,PVC,24915,47231,POTABLE,372.211942,,608,1955-01-01,4,2
13637477,1264,100,,PVC,24916,20975,POTABLE,13.718357,,418,2007-07-15,4,1
13637483,1265,225,,PVC,20973,20974,POTABLE,71.598541,,608,2008-09-01,3,1
13637485,1266,225,,PVC,20974,32859,POTABLE,29.821369,,608,2008-09-01,3,1
13637487,1267,225,,PVC,32859,20976,POTABLE,3.003918,,608,2008-09-01,3,1
13637489,1268,225,,PVC,20976,33144,POTABLE,4.631111,,608,2008-09-01,3,1
13637491,1269,225,,PVC,33145,33144,POTABLE,3.466351,,608,2008-09-01,3,1
13637493,1270,225,,PVC,33145,22227,POTABLE,6.036227,,608,2008-09-01,3,1
13637495,1271,225,,PVC,22227,22226,POTABLE,3.435322,,608,2008-09-01,3,1
13637501,1274,225,,PVC,20978,32860,POTABLE,170.731828,,608,2008-09-01,3,1
13637504,1275,150,,PVC,22229,20979,POTABLE,0.433901,,464,2007-07-18,4,1
13637505,1276,225,,PVC,32860,20979,POTABLE,109.301155,,608,2008-09-01,3,1
13637507,1277,225,,PVC,20979,20980,POTABLE,17.580731,,608,2008-09-01,3,1
13637509,1278,225,,PVC,20980,32861,POTABLE,4.052003,,608,2008-09-01,3,1
13637005,272,100,,PVC,22775,22776,POTABLE,0.5,,326,2009-07-01,4,1
13637006,273,100,,PVC,22776,22777,POTABLE,0.5,,326,2009-07-01,4,1
13635774,274,100,,AC,6765,21524,POTABLE,25.540201,,326,1980-01-01,4,1
13635783,275,150,,CI,21527,21525,POTABLE,2.011716,,326,1890-12-25,4,1
13635787,276,150,,CI,21526,21528,POTABLE,0.700014,,326,1890-12-25,4,1
13635788,277,150,,CI,21528,21525,POTABLE,1.0,,326,1890-12-25,4,1
13635795,278,150,,CI,21530,15083,POTABLE,236.731513,,326,1969-01-01,4,1
13636211,279,150,,PVC,21531,22562,POTABLE,1.070989,,326,2006-01-01,4,1
13636212,280,150,,AC,21531,26852,POTABLE,0.774505,-MASTER,326,1978-01-01,4,1
13636214,281,150,,AC,26852,21532,POTABLE,0.943039,,326,2006-01-01,4,1
13636216,282,150,,PVC,21532,33226,POTABLE,1.141723,,326,2006-01-01,4,1
13636218,283,150,,PVC,33226,22564,POTABLE,31.432,,326,2006-01-01,4,1
13636220,284,150,,PVC,22562,22563,POTABLE,28.9376,,326,2006-01-01,4,1
13636222,285,150,,PVC,22563,22565,POTABLE,10.424807,,326,2006-01-01,4,1
13636224,286,150,,PVC,22565,22569,POTABLE,7.415761,,326,2006-01-01,4,1
13636226,287,150,,PVC,22569,22566,POTABLE,7.686579,,326,2006-01-01,4,1
13636230,289,150,,PVC,22564,22568,POTABLE,7.386665,,326,2006-01-01,4,1
13636233,290,150,,PVC,22570,34862,POTABLE,3.269655,,326,2006-01-01,4,1
13636235,291,150,,PVC,22572,22571,POTABLE,2.34521,,326,2006-01-01,4,1
